codigo,codigo_distrito,codigo_concelho,codigo_freguesia,concelho,nome,extinta
060602,06,06,02,GOIS,CADAFAZ,true
060603,06,06,03,GOIS,COLMEAL,true
060604,06,06,04,GOIS,GOIS,false
060605,06,06,05,GOIS,VILA NOVA DO CEIRA,false
060606,06,06,06,GOIS,CADAFAZ E COLMEAL,false
060701,06,07,01,LOUSÃ,CASAL DE ERMIO,true
060702,06,07,02,LOUSÃ,FOZ DE AROUCE,true
060703,06,07,03,LOUSÃ,LOUSÃ,true
060704,06,07,04,LOUSÃ,SERPINS,false
060705,06,07,05,LOUSÃ,VILARINHO,true
060706,06,07,06,LOUSÃ,GANDARAS,false
060707,06,07,07,LOUSÃ,FOZ DE AROUCE E CASAL DE ERMIO,false
060708,06,07,08,LOUSÃ,LOUSÃ E VILARINHO,false
060801,06,08,01,MIRA,MIRA,false
060802,06,08,02,MIRA,SEIXO,false
060803,06,08,03,MIRA,CARAPELHOS,false
060804,06,08,04,MIRA,PRAIA DE MIRA,false
060901,06,09,01,MIRANDA DO CORVO,LAMAS,false
060902,06,09,02,MIRANDA DO CORVO,MIRANDA DO CORVO,false
060903,06,09,03,MIRANDA DO CORVO,RIO VIDE,true
060904,06,09,04,MIRANDA DO CORVO,SEMIDE,true
060905,06,09,05,MIRANDA DO CORVO,VILA NOVA,false
060906,06,09,06,MIRANDA DO CORVO,SEMIDE E RIO VIDE,false
061001,06,10,01,MONTEMOR-O-VELHO,ABRUNHEIRA,true
061002,06,10,02,MONTEMOR-O-VELHO,ARAZEDE,false
061003,06,10,03,MONTEMOR-O-VELHO,CARAPINHEIRA,false
061004,06,10,04,MONTEMOR-O-VELHO,GATÕES,true
061005,06,10,05,MONTEMOR-O-VELHO,LICEIA,false
061006,06,10,06,MONTEMOR-O-VELHO,MEÃS DO CAMPO,false
061007,06,10,07,MONTEMOR-O-VELHO,MONTEMOR-O-VELHO,true
061008,06,10,08,MONTEMOR-O-VELHO,PEREIRA,false
061009,06,10,09,MONTEMOR-O-VELHO,SANTO VARÃO,false
061010,06,10,10,MONTEMOR-O-VELHO,SEIXO DE GATÕES,false
061011,06,10,11,MONTEMOR-O-VELHO,TENTUGAL,false
061012,06,10,12,MONTEMOR-O-VELHO,VERRIDE,true
061013,06,10,13,MONTEMOR-O-VELHO,VILA NOVA DA BARCA,true
061014,06,10,14,MONTEMOR-O-VELHO,EREIRA,false
061015,06,10,15,MONTEMOR-O-VELHO,"ABRUNHEIRA, VERRIDE E VILA NOVA DA BARCA",false
061016,06,10,16,MONTEMOR-O-VELHO,MONTEMOR-O-VELHO E GATÕES,false
061101,06,11,01,OLIVEIRA DO HOSPITAL,ALDEIA DAS DEZ,false
061102,06,11,02,OLIVEIRA DO HOSPITAL,ALVOCO DAS VARZEAS,false
061103,06,11,03,OLIVEIRA DO HOSPITAL,AVO,false
061104,06,11,04,OLIVEIRA DO HOSPITAL,BOBADELA,false
061105,06,11,05,OLIVEIRA DO HOSPITAL,ERVEDAL,true
061106,06,11,06,OLIVEIRA DO HOSPITAL,LAGARES,false
061107,06,11,07,OLIVEIRA DO HOSPITAL,LAGOS DA BEIRA,true
061108,06,11,08,OLIVEIRA DO HOSPITAL,LAJEOSA,true
061109,06,11,09,OLIVEIRA DO HOSPITAL,LOUROSA,false
061110,06,11,10,OLIVEIRA DO HOSPITAL,MERUGE,false
061111,06,11,11,OLIVEIRA DO HOSPITAL,NOGUEIRA DO CRAVO,false
061112,06,11,12,OLIVEIRA DO HOSPITAL,OLIVEIRA DO HOSPITAL,true
061113,06,11,13,OLIVEIRA DO HOSPITAL,PENALVA DE ALVA,true
061114,06,11,14,OLIVEIRA DO HOSPITAL,SANTA OVAIA,true
061115,06,11,15,OLIVEIRA DO HOSPITAL,S. GIÃO,false
061116,06,11,16,OLIVEIRA DO HOSPITAL,SÃO PAIO DE GRAMAÇOS,true
061117,06,11,17,OLIVEIRA DO HOSPITAL,SÃO SEBASTIÃO DA FEIRA,true
061118,06,11,18,OLIVEIRA DO HOSPITAL,SEIXO DA BEIRA,false
061119,06,11,19,OLIVEIRA DO HOSPITAL,TRAVANCA DE LAGOS,false
061120,06,11,20,OLIVEIRA DO HOSPITAL,VILA POUCA DA BEIRA,true
061121,06,11,21,OLIVEIRA DO HOSPITAL,VILA FRANCA DA BEIRA,true
061122,06,11,22,OLIVEIRA DO HOSPITAL,ERVEDAL E VILA FRANCA DA BEIRA,false
061123,06,11,23,OLIVEIRA DO HOSPITAL,LAGOS DA BEIRA E LAJEOSA,false
061124,06,11,24,OLIVEIRA DO HOSPITAL,OLIVEIRA DO HOSPITAL E SÃO PAIO DE GRAMAÇOS,false
061125,06,11,25,OLIVEIRA DO HOSPITAL,PENALVA DE ALVA E SÃO SEBASTIÃO DA FEIRA,false
061126,06,11,26,OLIVEIRA DO HOSPITAL,SANTA OVAIA E VILA POUCA DA BEIRA,false
061201,06,12,01,PAMPILHOSA DA SERRA,CABRIL,false
061202,06,12,02,PAMPILHOSA DA SERRA,DORNELAS DO ZEZERE,false
061203,06,12,03,PAMPILHOSA DA SERRA,FAJÃO,true
061204,06,12,04,PAMPILHOSA DA SERRA,JANEIRO DE BAIXO,false
061205,06,12,05,PAMPILHOSA DA SERRA,MACHIO,true
061206,06,12,06,PAMPILHOSA DA SERRA,PAMPILHOSA DA SERRA,false
061207,06,12,07,PAMPILHOSA DA SERRA,PESSEGUEIRO,false
061208,06,12,08,PAMPILHOSA DA SERRA,PORTELA DO FOJO,true
061209,06,12,09,PAMPILHOSA DA SERRA,UNHAIS-O-VELHO,false
061210,06,12,10,PAMPILHOSA DA SERRA,VIDUAL,true
061211,06,12,11,PAMPILHOSA DA SERRA,FAJÃO-VIDUAL,false
061212,06,12,12,PAMPILHOSA DA SERRA,PORTELA DO FOJO-MACHIO,false
061301,06,13,01,PENACOVA,CARVALHO,false
061302,06,13,02,PENACOVA,FIGUEIRA DE LORVÃO,false
061303,06,13,03,PENACOVA,FRIUMES,true
061304,06,13,04,PENACOVA,LORVÃO,false
061305,06,13,05,PENACOVA,OLIVEIRA DO MONDEGO,true
061306,06,13,06,PENACOVA,PARADELA,true
061307,06,13,07,PENACOVA,PENACOVA,false
061308,06,13,08,PENACOVA,SÃO PAIO DE MONDEGO,true
061309,06,13,09,PENACOVA,SÃO PEDRO DE ALVA,true
061310,06,13,10,PENACOVA,SAZES DO LORVÃO,false
061311,06,13,11,PENACOVA,TRAVANCA DO MONDEGO,true
061312,06,13,12,PENACOVA,FRIUMES E PARADELA,false
061313,06,13,13,PENACOVA,OLIVEIRA DO MONDEGO E TRAVANCA DO MONDEGO,false
061314,06,13,14,PENACOVA,SÃO PEDRO DE ALVA E SÃO PAIO DE MONDEGO,false
061401,06,14,01,PENELA,CUMEEIRA,false
061402,06,14,02,PENELA,ESPINHAL,false
061403,06,14,03,PENELA,PODENTES,false
061404,06,14,04,PENELA,RABAÇAL,true
061405,06,14,05,PENELA,PENELA (SANTA EUFEMIA),true
061406,06,14,06,PENELA,PENELA (SÃO MIGUEL),true
061407,06,14,07,PENELA,"SÃO MIGUEL, SANTA EUFEMIA E RABAÇAL",false
061501,06,15,01,SOURE,ALFARELOS,false
061502,06,15,02,SOURE,BRUNHOS,true
061503,06,15,03,SOURE,DEGRACIAS,true
061504,06,15,04,SOURE,FIGUEIRO DO CAMPO,false
061505,06,15,05,SOURE,GESTEIRA,true
061506,06,15,06,SOURE,GRANJA DO ULMEIRO,false
061507,06,15,07,SOURE,POMBALINHO,true
061508,06,15,08,SOURE,SAMUEL,false
061509,06,15,09,SOURE,SOURE,false
061510,06,15,10,SOURE,TAPEUS,false
061511,06,15,11,SOURE,VILA NOVA DE ANÇOS,false
061512,06,15,12,SOURE,VINHA DA RAINHA,false
061513,06,15,13,SOURE,DEGRACIAS E POMBALINHO,false
061514,06,15,14,SOURE,GESTEIRA E BRUNHOS,false
061601,06,16,01,TABUA,AZERE,true
061602,06,16,02,TABUA,CANDOSA,false
061603,06,16,03,TABUA,CARAPINHA,false
061604,06,16,04,TABUA,COVAS,true
061605,06,16,05,TABUA,COVELO,true
061606,06,16,06,TABUA,ESPARIZ,true
061607,06,16,07,TABUA,MEDA DE MOUROS,true
061608,06,16,08,TABUA,MIDÕES,false
061609,06,16,09,TABUA,MOURONHO,false
061610,06,16,10,TABUA,PINHEIRO DE COJA,true
061611,06,16,11,TABUA,POVOA DE MIDÕES,false
061612,06,16,12,TABUA,S. JOÃO DA BOA VISTA,false
061613,06,16,13,TABUA,SINDE,true
061614,06,16,14,TABUA,TABUA,false
061615,06,16,15,TABUA,VILA NOVA DE OLIVEIRINHA,true
061616,06,16,16,TABUA,AZERE E COVELO,false
061617,06,16,17,TABUA,COVAS E VILA NOVA DE OLIVEIRINHA,false
061618,06,16,18,TABUA,ESPARIZ E SINDE,false
061619,06,16,19,TABUA,PINHEIRO DE COJA E MEDA DE MOUROS,false
061701,06,17,01,VILA NOVA DE POIARES,ARRIFANA,false
061702,06,17,02,VILA NOVA DE POIARES,LAVEGADAS,false
061703,06,17,03,VILA NOVA DE POIARES,POIARES (SANTO ANDRE),false
061704,06,17,04,VILA NOVA DE POIARES,S. MIGUEL DE POIARES,false
070101,07,01,01,ALANDROAL,ALANDROAL (NOSSA SENHORA DA CONCEIÇÃO),true
070102,07,01,02,ALANDROAL,JUROMENHA (NOSSA SENHORA DO LORETO),true
070103,07,01,03,ALANDROAL,SANTIAGO MAIOR,false
070104,07,01,04,ALANDROAL,CAPELINS (SANTO ANTONIO),false
070105,07,01,05,ALANDROAL,TERENA (S. PEDRO),false
070106,07,01,06,ALANDROAL,SÃO BRAS DOS MATOS (MINA DO BUGALHO),true
070107,07,01,07,ALANDROAL,"N.S. CONCEIÇÃO, S.BRAS MATOS, JUROMENHA",false
070201,07,02,01,ARRAIOLOS,ARRAIOLOS,false
070202,07,02,02,ARRAIOLOS,IGREJINHA,false
070203,07,02,03,ARRAIOLOS,SANTA JUSTA,true
070204,07,02,04,ARRAIOLOS,SÃO GREGORIO,true
070205,07,02,05,ARRAIOLOS,GAFANHOEIRA (SÃO PEDRO),true
070206,07,02,06,ARRAIOLOS,VIMIEIRO,false
070207,07,02,07,ARRAIOLOS,SABUGUEIRO,true
070208,07,02,08,ARRAIOLOS,GAFANHOEIRA (SÃO PEDRO) E SABUGUEIRO,false
070209,07,02,09,ARRAIOLOS,SÃO GREGORIO E SANTA JUSTA,false
070301,07,03,01,BORBA,BORBA (MATRIZ),false
070302,07,03,02,BORBA,ORADA,false
070303,07,03,03,BORBA,RIO DE MOINHOS,false
070304,07,03,04,BORBA,BORBA (S. BARTOLOMEU),false
070401,07,04,01,ESTREMOZ,ARCOS,false
070402,07,04,02,ESTREMOZ,GLORIA,false
070403,07,04,03,ESTREMOZ,ESTREMOZ (SANTA MARIA),true
070404,07,04,04,ESTREMOZ,EVORA MONTE (SANTA MARIA),false
070405,07,04,05,ESTREMOZ,SANTA VITORIA DO AMEIXIAL,true
070406,07,04,06,ESTREMOZ,ESTREMOZ (SANTO ANDRE),true
070407,07,04,07,ESTREMOZ,SANTO ESTEVÃO,true
070408,07,04,08,ESTREMOZ,SÃO BENTO DO AMEIXIAL,true
070409,07,04,09,ESTREMOZ,SÃO BENTO DE ANA LOURA,true
070410,07,04,10,ESTREMOZ,SÃO BENTO DO CORTIÇO,true
070411,07,04,11,ESTREMOZ,S. DOMINGOS DE ANA LOURA,false
070412,07,04,12,ESTREMOZ,SÃO LOURENÇO DE MAMPORCÃO,true
070413,07,04,13,ESTREMOZ,VEIROS,false
070414,07,04,14,ESTREMOZ,ESTREMOZ (SANTA MARIA E SANTO ANDRE),false
070415,07,04,15,ESTREMOZ,SÃO BENTO DO CORTIÇO E SANTO ESTEVÃO,false
070416,07,04,16,ESTREMOZ,SÃO LOURENÇO DE MAMPORCÃO E SÃO BENTO DE ANA LOURA,false
070417,07,04,17,ESTREMOZ,AMEIXIAL (SANTA VITORIA E SÃO BENTO),false
070501,07,05,01,EVORA,NOSSA SENHORA DA BOA FE,true
070502,07,05,02,EVORA,NOSSA SENHORA DA GRAÇA DO DIVOR,false
070503,07,05,03,EVORA,NOSSA SENHORA DE MACHEDE,false
070504,07,05,04,EVORA,NOSSA SENHORA DA TOUREGA,true
070505,07,05,05,EVORA,EVORA (SANTO ANTÃO),true
070506,07,05,06,EVORA,S. BENTO DO MATO,false
070507,07,05,07,EVORA,EVORA (SÃO MAMEDE),true
070508,07,05,08,EVORA,SÃO MANÇOS,true
070509,07,05,09,EVORA,S. MIGUEL DE MACHEDE,false
070510,07,05,10,EVORA,S. PEDRO,true
070511,07,05,11,EVORA,SÃO VICENTE DO PIGEIRO,true
070512,07,05,12,EVORA,SE,true
070513,07,05,13,EVORA,TORRE DE COELHEIROS,false
070514,07,05,14,EVORA,SÃO SEBASTIÃO DA GIESTEIRA,true
070515,07,05,15,EVORA,CANAVIAIS,false
070516,07,05,16,EVORA,NOSSA SENHORA DE GUADALUPE,true
070517,07,05,17,EVORA,BACELO,true
070518,07,05,18,EVORA,HORTA DAS FIGUEIRAS,true
070519,07,05,19,EVORA,MALAGUEIRA,true
070520,07,05,20,EVORA,SE E SÃO PEDRO,true
070521,07,05,21,EVORA,SENHORA DA SAUDE,true
070522,07,05,22,EVORA,BACELO E SENHORA DA SAUDE,false
070523,07,05,23,EVORA,"EVORA (SÃO MAMEDE, SE, SÃO PEDRO E SANTO ANTÃO)",false
070524,07,05,24,EVORA,MALAGUEIRA E HORTA DAS FIGUEIRAS,false
070525,07,05,25,EVORA,N.S. DA TOUREGA E N.S. DE GUADALUPE,false
070526,07,05,26,EVORA,SÃO MANÇOS E SÃO VICENTE DO PIGEIRO,false
070527,07,05,27,EVORA,S.SEBASTIÃO DA GIESTEIRA E N.S. DA BOA FE,false
070601,07,06,01,MONTEMOR-O-NOVO,CABRELA,false
070602,07,06,02,MONTEMOR-O-NOVO,LAVRE,true
070603,07,06,03,MONTEMOR-O-NOVO,NOSSA SENHORA DO BISPO,true
070604,07,06,04,MONTEMOR-O-NOVO,NOSSA SENHORA DA VILA,true
070605,07,06,05,MONTEMOR-O-NOVO,SANTIAGO DO ESCOURAL,false
070606,07,06,06,MONTEMOR-O-NOVO,S. CRISTOVÃO,false
070607,07,06,07,MONTEMOR-O-NOVO,CIBORRO,false
070608,07,06,08,MONTEMOR-O-NOVO,CORTIÇADAS,true
070609,07,06,09,MONTEMOR-O-NOVO,SILVEIRAS,true
070610,07,06,10,MONTEMOR-O-NOVO,FOROS DE VALE DE FIGUEIRA,false
070611,07,06,11,MONTEMOR-O-NOVO,CORTIÇADAS DE LAVRE E LAVRE,false
070612,07,06,12,MONTEMOR-O-NOVO,"N.S. DA VILA, N.S. DO BISPO E SILVEIRAS",false
070701,07,07,01,MORA,BROTAS,false
070702,07,07,02,MORA,CABEÇÃO,false
070703,07,07,03,MORA,MORA,false
070704,07,07,04,MORA,PAVIA,false
070801,07,08,01,MOURÃO,GRANJA,false
070802,07,08,02,MOURÃO,LUZ,false
070803,07,08,03,MOURÃO,MOURÃO,false
070901,07,09,01,PORTEL,ALQUEVA,true
070902,07,09,02,PORTEL,AMIEIRA,true
070903,07,09,03,PORTEL,MONTE DO TRIGO,false
070904,07,09,04,PORTEL,ORIOLA,true
070905,07,09,05,PORTEL,PORTEL,false
070906,07,09,06,PORTEL,SANTANA,false
070907,07,09,07,PORTEL,SÃO BARTOLOMEU DO OUTEIRO,true
070908,07,09,08,PORTEL,VERA CRUZ,false
070909,07,09,09,PORTEL,AMIEIRA E ALQUEVA,false
070910,07,09,10,PORTEL,SÃO BARTOLOMEU DO OUTEIRO E ORIOLA,false
071001,07,10,01,REDONDO,MONTOITO,false
071002,07,10,02,REDONDO,REDONDO,false
071101,07,11,01,REGUENGOS DE MONSARAZ,CAMPO,true
071102,07,11,02,REGUENGOS DE MONSARAZ,CORVAL,false
071103,07,11,03,REGUENGOS DE MONSARAZ,MONSARAZ,false
071104,07,11,04,REGUENGOS DE MONSARAZ,REGUENGOS DE MONSARAZ,false
071105,07,11,05,REGUENGOS DE MONSARAZ,CAMPINHO,true
071106,07,11,06,REGUENGOS DE MONSARAZ,CAMPO E CAMPINHO,false
071201,07,12,01,VENDAS NOVAS,VENDAS NOVAS,false
071202,07,12,02,VENDAS NOVAS,LANDEIRA,false
071301,07,13,01,VIANA DO ALENTEJO,ALCAÇOVAS,false
071302,07,13,02,VIANA DO ALENTEJO,VIANA DO ALENTEJO,false
071303,07,13,03,VIANA DO ALENTEJO,AGUIAR,false
071401,07,14,01,VILA VIÇOSA,BENCATEL,false
071402,07,14,02,VILA VIÇOSA,CILADAS,false
071403,07,14,03,VILA VIÇOSA,VILA VIÇOSA (CONCEIÇÃO),true
071404,07,14,04,VILA VIÇOSA,PARDAIS,false
071405,07,14,05,VILA VIÇOSA,VILA VIÇOSA (SÃO BARTOLOMEU),true
071406,07,14,06,VILA VIÇOSA,NOSSA SENHORA DA CONCEIÇÃO E SÃO BARTOLOMEU,false
080101,08,01,01,ALBUFEIRA,ALBUFEIRA,true
080102,08,01,02,ALBUFEIRA,GUIA,false
080103,08,01,03,ALBUFEIRA,PADERNE,false
080104,08,01,04,ALBUFEIRA,FERREIRAS,false
080105,08,01,05,ALBUFEIRA,OLHOS DE AGUA,true
080106,08,01,06,ALBUFEIRA,ALBUFEIRA E OLHOS DE AGUA,false
080201,08,02,01,ALCOUTIM,ALCOUTIM,true
080202,08,02,02,ALCOUTIM,GIÕES,false
080203,08,02,03,ALCOUTIM,MARTIM LONGO,false
080204,08,02,04,ALCOUTIM,PEREIRO,true
080205,08,02,05,ALCOUTIM,VAQUEIROS,false
080206,08,02,06,ALCOUTIM,ALCOUTIM E PEREIRO,false
080301,08,03,01,ALJEZUR,ALJEZUR,false
080302,08,03,02,ALJEZUR,BORDEIRA,false
080303,08,03,03,ALJEZUR,ODECEIXE,false
080304,08,03,04,ALJEZUR,ROGIL,false
080401,08,04,01,CASTRO MARIM,AZINHAL,false
080402,08,04,02,CASTRO MARIM,CASTRO MARIM,false
080403,08,04,03,CASTRO MARIM,ODELEITE,false
080404,08,04,04,CASTRO MARIM,ALTURA,false
080501,08,05,01,FARO,CONCEIÇÃO,true
080502,08,05,02,FARO,ESTOI,true
080503,08,05,03,FARO,SANTA BARBARA DE NEXE,false
080504,08,05,04,FARO,FARO (SÃO PEDRO),true
080505,08,05,05,FARO,FARO (SE),true
080506,08,05,06,FARO,MONTENEGRO,false
080507,08,05,07,FARO,CONCEIÇÃO E ESTOI,false
080508,08,05,08,FARO,FARO (SE E SÃO PEDRO),false
080601,08,06,01,LAGOA (ALGARVE),ESTOMBAR,true
080602,08,06,02,LAGOA (ALGARVE),FERRAGUDO,false
080603,08,06,03,LAGOA (ALGARVE),LAGOA,true
080604,08,06,04,LAGOA (ALGARVE),PORCHES,false
080605,08,06,05,LAGOA (ALGARVE),CARVOEIRO,true
080606,08,06,06,LAGOA (ALGARVE),PARCHAL,true
080607,08,06,07,LAGOA (ALGARVE),ESTOMBAR E PARCHAL,false
080608,08,06,08,LAGOA (ALGARVE),LAGOA E CARVOEIRO,false
080701,08,07,01,LAGOS,BARÃO DE SÃO JOÃO,true
080702,08,07,02,LAGOS,BENSAFRIM,true
080703,08,07,03,LAGOS,LUZ,false
080704,08,07,04,LAGOS,ODIAXERE,false
080705,08,07,05,LAGOS,LAGOS (SANTA MARIA),true
080706,08,07,06,LAGOS,LAGOS (SÃO SEBASTIÃO),true
080707,08,07,07,LAGOS,BENSAFRIM E BARÃO DE SÃO JOÃO,false
080708,08,07,08,LAGOS,LAGOS (SÃO SEBASTIÃO E SANTA MARIA),false
080801,08,08,01,LOULE,ALMANCIL,false
080802,08,08,02,LOULE,ALTE,false
080803,08,08,03,LOULE,AMEIXIAL,false
080804,08,08,04,LOULE,BOLIQUEIME,false
080805,08,08,05,LOULE,QUARTEIRA,false
080806,08,08,06,LOULE,QUERENÇA,true
080807,08,08,07,LOULE,SALIR,false
080808,08,08,08,LOULE,LOULE (S. CLEMENTE),false
080809,08,08,09,LOULE,LOULE (S. SEBASTIÃO),false
080810,08,08,10,LOULE,BENAFIM,true
080811,08,08,11,LOULE,TOR,true
080812,08,08,12,LOULE,"QUERENÇA, TOR E BENAFIM",false
080901,08,09,01,MONCHIQUE,ALFERCE,false
080902,08,09,02,MONCHIQUE,MARMELETE,false
080903,08,09,03,MONCHIQUE,MONCHIQUE,false
081001,08,10,01,OLHÃO,FUSETA,true
081002,08,10,02,OLHÃO,MONCARAPACHO,true
081003,08,10,03,OLHÃO,OLHÃO,false
081004,08,10,04,OLHÃO,PECHÃO,false
081005,08,10,05,OLHÃO,QUELFES,false
081006,08,10,06,OLHÃO,MONCARAPACHO E FUSETA,false
081101,08,11,01,PORTIMÃO,ALVOR,false
081102,08,11,02,PORTIMÃO,MEXILHOEIRA GRANDE,false
081103,08,11,03,PORTIMÃO,PORTIMÃO,false
081201,08,12,01,S. BRAS DE ALPORTEL,S. BRAS DE ALPORTEL,false
081301,08,13,01,SILVES,ALCANTARILHA,true
081302,08,13,02,SILVES,ALGOZ,true
081303,08,13,03,SILVES,ARMAÇÃO DE PERA,false
081304,08,13,04,SILVES,PERA,true
081305,08,13,05,SILVES,S. BARTOLOMEU DE MESSINES,false
081306,08,13,06,SILVES,S. MARCOS DA SERRA,false
081307,08,13,07,SILVES,SILVES,false
081308,08,13,08,SILVES,TUNES,true
081309,08,13,09,SILVES,ALCANTARILHA E PERA,false
081310,08,13,10,SILVES,ALGOZ E TUNES,false
081401,08,14,01,TAVIRA,CACHOPO,false
081402,08,14,02,TAVIRA,CONCEIÇÃO,true
081403,08,14,03,TAVIRA,LUZ,true
081404,08,14,04,TAVIRA,SANTA CATARINA DA FONTE DO BISPO,false
081405,08,14,05,TAVIRA,TAVIRA (SANTA MARIA),true
081406,08,14,06,TAVIRA,TAVIRA (SANTIAGO),true
081407,08,14,07,TAVIRA,SANTO ESTEVÃO,true
081408,08,14,08,TAVIRA,SANTA LUZIA,false
081409,08,14,09,TAVIRA,CABANAS DE TAVIRA,true
081410,08,14,10,TAVIRA,CONCEIÇÃO E CABANAS DE TAVIRA,false
081411,08,14,11,TAVIRA,LUZ DE TAVIRA E SANTO ESTEVÃO,false
081412,08,14,12,TAVIRA,TAVIRA (SANTA MARIA E SANTIAGO),false
081501,08,15,01,VILA DO BISPO,BARÃO DE S. MIGUEL,false
081502,08,15,02,VILA DO BISPO,BUDENS,false
081503,08,15,03,VILA DO BISPO,RAPOSEIRA,true
081504,08,15,04,VILA DO BISPO,VILA DE SAGRES,false
081505,08,15,05,VILA DO BISPO,VILA DO BISPO,true
081506,08,15,06,VILA DO BISPO,VILA DO BISPO E RAPOSEIRA,false
081601,08,16,01,VILA REAL DE SANTO ANTONIO,VILA NOVA DE CACELA,false
081602,08,16,02,VILA REAL DE SANTO ANTONIO,VILA REAL DE SANTO ANTONIO,false
081603,08,16,03,VILA REAL DE SANTO ANTONIO,MONTE GORDO,false
090101,09,01,01,AGUIAR DA BEIRA,AGUIAR DA BEIRA,true
090102,09,01,02,AGUIAR DA BEIRA,CARAPITO,false
090103,09,01,03,AGUIAR DA BEIRA,CORTIÇADA,false
090104,09,01,04,AGUIAR DA BEIRA,CORUCHE,true
090105,09,01,05,AGUIAR DA BEIRA,DORNELAS,false
090106,09,01,06,AGUIAR DA BEIRA,EIRADO,false
090107,09,01,07,AGUIAR DA BEIRA,FORNINHOS,false
090108,09,01,08,AGUIAR DA BEIRA,GRADIZ,true
090109,09,01,09,AGUIAR DA BEIRA,PENA VERDE,false
090110,09,01,10,AGUIAR DA BEIRA,PINHEIRO,false
090111,09,01,11,AGUIAR DA BEIRA,SEQUEIROS,true
090112,09,01,12,AGUIAR DA BEIRA,SOUTO DE AGUIAR DA BEIRA,true
090113,09,01,13,AGUIAR DA BEIRA,VALVERDE,true
090114,09,01,14,AGUIAR DA BEIRA,AGUIAR DA BEIRA E CORUCHE,false
090115,09,01,15,AGUIAR DA BEIRA,SEQUEIROS E GRADIZ,false
090116,09,01,16,AGUIAR DA BEIRA,SOUTO DE AGUIAR DA BEIRA E VALVERDE,false
090201,09,02,01,ALMEIDA,ADE,true
090202,09,02,02,ALMEIDA,ALDEIA NOVA,true
090203,09,02,03,ALMEIDA,ALMEIDA,false
090204,09,02,04,ALMEIDA,AMOREIRA,true
090205,09,02,05,ALMEIDA,AZINHAL,true
090206,09,02,06,ALMEIDA,CABREIRA,true
090207,09,02,07,ALMEIDA,CASTELO BOM,false
090208,09,02,08,ALMEIDA,CASTELO MENDO,true
090209,09,02,09,ALMEIDA,FREINEDA,false
090210,09,02,10,ALMEIDA,FREIXO,false
090211,09,02,11,ALMEIDA,JUNÇA,true
090212,09,02,12,ALMEIDA,LEOMIL,true
090213,09,02,13,ALMEIDA,MALHADA SORDA,false
090214,09,02,14,ALMEIDA,MALPARTIDA,true
090215,09,02,15,ALMEIDA,MESQUITELA,true
090216,09,02,16,ALMEIDA,MIDO,true
090217,09,02,17,ALMEIDA,MIUZELA,true
090218,09,02,18,ALMEIDA,MONTE PEROBOLÇO,true
090219,09,02,19,ALMEIDA,NAVE DE HAVER,false
090220,09,02,20,ALMEIDA,NAVES,true
090221,09,02,21,ALMEIDA,PARADA,true
090222,09,02,22,ALMEIDA,PEVA,true
090223,09,02,23,ALMEIDA,PORTO DE OVELHA,true
090224,09,02,24,ALMEIDA,S. PEDRO DE RIO SECO,false
090225,09,02,25,ALMEIDA,SENOURAS,true
090226,09,02,26,ALMEIDA,VALE DE COELHA,true
090227,09,02,27,ALMEIDA,VALE DA MULA,false
090228,09,02,28,ALMEIDA,VALE VERDE,true
090229,09,02,29,ALMEIDA,VILAR FORMOSO,false
090230,09,02,30,ALMEIDA,"AMOREIRA, PARADA E CABREIRA",false
090231,09,02,31,ALMEIDA,"AZINHAL, PEVA E VALVERDE",false
090232,09,02,32,ALMEIDA,"CASTELO MENDO, ADE, MONTEPEROBOLSO E MESQUITELA",false
090233,09,02,33,ALMEIDA,JUNÇA E NAVES,false
090234,09,02,34,ALMEIDA,"LEOMIL, MIDO, SENOURAS E ALDEIA NOVA",false
090235,09,02,35,ALMEIDA,MALPARTIDA E VALE DE COELHA,false
090236,09,02,36,ALMEIDA,MIUZELA E PORTO DE OVELHA,false
090301,09,03,01,CELORICO DA BEIRA,AÇORES,true
090302,09,03,02,CELORICO DA BEIRA,BARAÇAL,false
090303,09,03,03,CELORICO DA BEIRA,CADAFAZ,true
090304,09,03,04,CELORICO DA BEIRA,CARRAPICHANA,false
090305,09,03,05,CELORICO DA BEIRA,CORTIÇO DA SERRA,true
090306,09,03,06,CELORICO DA BEIRA,FORNO TELHEIRO,false
090307,09,03,07,CELORICO DA BEIRA,LAJEOSA DO MONDEGO,false
090308,09,03,08,CELORICO DA BEIRA,LINHARES,false
090309,09,03,09,CELORICO DA BEIRA,MAÇAL DO CHÃO,false
090310,09,03,10,CELORICO DA BEIRA,MESQUITELA,false
090311,09,03,11,CELORICO DA BEIRA,MINHOCAL,false
090312,09,03,12,CELORICO DA BEIRA,PRADOS,false
090313,09,03,13,CELORICO DA BEIRA,RAPA,true
090314,09,03,14,CELORICO DA BEIRA,RATOEIRA,false
090315,09,03,15,CELORICO DA BEIRA,SALGUEIRAIS,true
090316,09,03,16,CELORICO DA BEIRA,CELORICO (SANTA MARIA),true
090317,09,03,17,CELORICO DA BEIRA,CELORICO (SÃO PEDRO),true
090318,09,03,18,CELORICO DA BEIRA,VALE DE AZARES,false
090319,09,03,19,CELORICO DA BEIRA,VELOSA,true
090320,09,03,20,CELORICO DA BEIRA,VIDE ENTRE VINHAS,true
090321,09,03,21,CELORICO DA BEIRA,VILA BOA DO MONDEGO,true
